# mission_day, lat, long, alt, B decl, B incl, B mag (T), sun horizon alt, sun azimuth (E from N), phi (sun to field, deg), torque (Nm)
0.150, -78.7437, 166.171, 36.9239, 144.933, -79.933, 6.08167e-05, 3.16454e+01, 316.459, 113.288, 12.245
0.150, -78.7438, 166.168, 36.9247, 144.933, -79.933, 6.08168e-05, 3.16384e+01, 316.404, 113.295, 12.247
0.151, -78.7442, 166.160, 36.9280, 144.950, -79.933, 6.08167e-05, 3.16231e+01, 316.284, 113.327, 12.261
0.151, -78.7443, 166.158, 36.9296, 144.950, -79.933, 6.08167e-05, 3.16186e+01, 316.250, 113.331, 12.263
0.151, -78.7446, 166.152, 36.9336, 144.967, -79.933, 6.08166e-05, 3.16072e+01, 316.162, 113.359, 12.274
0.151, -78.7450, 166.144, 36.9364, 144.983, -79.933, 6.08166e-05, 3.15909e+01, 316.035, 113.392, 12.288
0.151, -78.7453, 166.139, 36.9359, 144.983, -79.933, 6.08167e-05, 3.15807e+01, 315.957, 113.403, 12.292
0.152, -78.7454, 166.136, 36.9356, 144.983, -79.933, 6.08167e-05, 3.15749e+01, 315.912, 113.408, 12.294
0.152, -78.7459, 166.128, 36.9318, 145.000, -79.933, 6.08169e-05, 3.15589e+01, 315.790, 113.441, 12.308
0.152, -78.7463, 166.120, 36.9253, 145.017, -79.933, 6.08171e-05, 3.15426e+01, 315.664, 113.474, 12.322
0.153, -78.7468, 166.112, 36.9209, 145.033, -79.933, 6.08173e-05, 3.15254e+01, 315.534, 113.508, 12.336
0.153, -78.7470, 166.108, 36.9195, 145.033, -79.933, 6.08174e-05, 3.15176e+01, 315.474, 113.516, 12.339
0.153, -78.7473, 166.104, 36.9180, 145.050, -79.933, 6.08174e-05, 3.15093e+01, 315.411, 113.541, 12.349
0.153, -78.7477, 166.097, 36.9182, 145.050, -79.933, 6.08175e-05, 3.14931e+01, 315.287, 113.557, 12.356
0.154, -78.7481, 166.089, 36.9197, 145.067, -79.933, 6.08175e-05, 3.14769e+01, 315.164, 113.590, 12.369
0.154, -78.7484, 166.085, 36.9208, 145.067, -79.933, 6.08174e-05, 3.14681e+01, 315.098, 113.599, 12.373
0.154, -78.7487, 166.081, 36.9223, 145.083, -79.933, 6.08174e-05, 3.14592e+01, 315.031, 113.624, 12.384
0.154, -78.7492, 166.073, 36.9252, 145.100, -79.933, 6.08173e-05, 3.14424e+01, 314.904, 113.658, 12.397
0.154, -78.7492, 166.072, 36.9254, 145.100, -79.933, 6.08173e-05, 3.14408e+01, 314.892, 113.659, 12.398
0.155, -78.7497, 166.065, 36.9230, 145.117, -79.933, 6.08174e-05, 3.14261e+01, 314.782, 113.691, 12.411
0.155, -78.7502, 166.058, 36.9193, 145.117, -79.933, 6.08175e-05, 3.14102e+01, 314.663, 113.706, 12.418
0.155, -78.7505, 166.054, 36.9174, 145.133, -79.933, 6.08176e-05, 3.14020e+01, 314.601, 113.731, 12.428
0.155, -78.7508, 166.049, 36.9152, 145.133, -79.933, 6.08177e-05, 3.13929e+01, 314.533, 113.740, 12.432
0.156, -78.7513, 166.042, 36.9117, 145.150, -79.933, 6.08178e-05, 3.13778e+01, 314.422, 113.772, 12.445
0.156, -78.7519, 166.033, 36.9030, 145.167, -79.933, 6.08180e-05, 3.13610e+01, 314.297, 113.806, 12.459
0.156, -78.7519, 166.033, 36.9029, 145.167, -79.933, 6.08180e-05, 3.13608e+01, 314.295, 113.806, 12.459
0.156, -78.7525, 166.024, 36.8915, 145.183, -79.933, 6.08184e-05, 3.13427e+01, 314.161, 113.841, 12.473
0.157, -78.7530, 166.016, 36.8844, 145.200, -79.933, 6.08187e-05, 3.13267e+01, 314.042, 113.873, 12.487
0.157, -78.7536, 166.007, 36.8773, 145.200, -79.933, 6.08189e-05, 3.13093e+01, 313.914, 113.891, 12.494
