# mission day, lat, long, alt, (pressure?), horizon alts, azimuth
1.564, -82.9565, 117.756, 34.3700, 5.475, 17.64273, 218.17763
1.565, -82.9563, 117.749, 34.3667, 5.480, 17.63302, 218.05625
1.565, -82.9561, 117.740, 34.3620, 5.485, 17.62458, 217.95064
1.565, -82.9560, 117.735, 34.3584, 5.480, 17.61999, 217.89313
1.565, -82.9559, 117.730, 34.3551, 5.487, 17.61569, 217.83908
1.566, -82.9557, 117.722, 34.3513, 5.492, 17.60613, 217.71867
1.566, -82.9557, 117.721, 34.3508, 5.490, 17.60512, 217.70579
1.566, -82.9555, 117.715, 34.3481, 5.497, 17.59706, 217.60423
1.566, -82.9553, 117.708, 34.3490, 5.497, 17.58881, 217.50016
1.567, -82.9553, 117.704, 34.3494, 5.497, 17.58535, 217.45556
1.567, -82.9551, 117.699, 34.3500, 5.499, 17.57940, 217.38073
1.567, -82.9549, 117.692, 34.3504, 5.502, 17.57120, 217.27668
1.567, -82.9549, 117.690, 34.3497, 5.502, 17.56947, 217.25438
1.567, -82.9546, 117.682, 34.3473, 5.502, 17.56235, 217.16513
1.568, -82.9543, 117.673, 34.3443, 5.504, 17.55373, 217.05606
1.568, -82.9542, 117.669, 34.3430, 5.504, 17.55022, 217.01145
1.568, -82.9540, 117.663, 34.3411, 5.507, 17.54466, 216.94104
1.569, -82.9537, 117.654, 34.3380, 5.507, 17.53581, 216.82854
1.569, -82.9534, 117.645, 34.3353, 5.507, 17.52804, 216.72987
1.569, -82.9534, 117.644, 34.3349, 5.507, 17.52706, 216.71698
1.569, -82.9531, 117.635, 34.3319, 5.507, 17.51851, 216.60793
1.570, -82.9528, 117.625, 34.3295, 5.502, 17.50953, 216.49294
1.570, -82.9527, 117.624, 34.3294, 5.507, 17.50874, 216.48350
1.570, -82.9524, 117.616, 34.3288, 5.499, 17.50069, 216.38042
1.570, -82.9520, 117.606, 34.3282, 5.492, 17.49194, 216.26887
1.570, -82.9519, 117.602, 34.3279, 5.499, 17.48876, 216.22772
1.571, -82.9516, 117.597, 34.3276, 5.495, 17.48366, 216.16327
1.571, -82.9512, 117.587, 34.3269, 5.499, 17.47443, 216.04481
1.571, -82.9512, 117.587, 34.3269, 5.497, 17.47417, 216.04136
1.571, -82.9509, 117.579, 34.3263, 5.499, 17.46646, 215.94176
1.572, -82.9505, 117.569, 34.3257, 5.504, 17.45806, 215.83368
1.572, -82.9503, 117.565, 34.3254, 5.502, 17.45353, 215.77521
1.572, -82.9501, 117.560, 34.3251, 5.509, 17.44908, 215.71771
1.572, -82.9498, 117.550, 34.3245, 5.512, 17.44080, 215.60967
1.573, -82.9495, 117.544, 34.3240, 5.509, 17.43482, 215.53237
1.573, -82.9494, 117.541, 34.3238, 5.514, 17.43213, 215.49718
1.573, -82.9490, 117.531, 34.3232, 5.514, 17.42329, 215.38220
1.573, -82.9486, 117.522, 34.3226, 5.519, 17.41492, 215.27318
1.573, -82.9486, 117.522, 34.3226, 5.514, 17.41492, 215.27318
1.574, -82.9482, 117.513, 34.3220, 5.519, 17.40657, 215.16417
1.574, -82.9479, 117.503, 34.3213, 5.521, 17.39813, 215.05267
1.574, -82.9477, 117.499, 34.3210, 5.519, 17.39394, 214.99768
1.574, -82.9475, 117.494, 34.3207, 5.524, 17.38982, 214.94366
1.575, -82.9471, 117.485, 34.3201, 5.524, 17.38103, 214.82774
1.575, -82.9468, 117.477, 34.3195, 5.524, 17.37403, 214.73508
1.575, -82.9467, 117.475, 34.3194, 5.531, 17.37283, 214.71969
1.576, -82.9462, 117.463, 34.3162, 5.534, 17.36270, 214.58590
1.576, -82.9458, 117.454, 34.3131, 5.538, 17.35573, 214.49418
1.576, -82.9457, 117.452, 34.3125, 5.534, 17.35429, 214.47534
1.576, -82.9453, 117.443, 34.3094, 5.541, 17.34709, 214.38019
1.576, -82.9450, 117.434, 34.3064, 5.541, 17.34048, 214.29195
1.577, -82.9449, 117.433, 34.3060, 5.538, 17.33947, 214.27907
1.577, -82.9444, 117.422, 34.3022, 5.534, 17.33087, 214.16508
1.577, -82.9440, 117.410, 34.2985, 5.534, 17.32244, 214.05206
1.578, -82.9435, 117.400, 34.2951, 5.526, 17.31480, 213.95094
1.578, -82.9432, 117.392, 34.2924, 5.526, 17.30869, 213.86867
1.578, -82.9431, 117.390, 34.2915, 5.524, 17.30652, 213.83947
1.578, -82.9426, 117.379, 34.2878, 5.526, 17.29825, 213.72894
1.579, -82.9422, 117.368, 34.2843, 5.524, 17.29058, 213.62534
1.579, -82.9419, 117.361, 34.2819, 5.526, 17.28518, 213.55250
1.579, -82.9417, 117.357, 34.2804, 5.526, 17.28162, 213.50446
1.579, -82.9413, 117.347, 34.2769, 5.524, 17.27392, 213.39992
1.580, -82.9409, 117.336, 34.2721, 5.524, 17.26727, 213.31015
1.580, -82.9399, 117.311, 34.2698, 5.519, 17.24851, 213.05400
1.581, -82.9390, 117.289, 34.2749, 5.514, 17.23046, 212.80536
1.582, -82.9384, 117.273, 34.2787, 5.521, 17.21715, 212.62016
1.583, -82.9371, 117.239, 34.2845, 5.529, 17.20023, 212.38992
1.584, -82.9358, 117.208, 34.2880, 5.521, 17.17756, 212.07389
1.584, -82.9350, 117.189, 34.2923, 5.512, 17.16452, 211.89157
1.586, -82.9323, 117.133, 34.2870, 5.521, 17.12498, 211.33674
1.586, -82.9313, 117.115, 34.2878, 5.524, 17.11080, 211.13619
1.587, -82.9304, 117.098, 34.2886, 5.521, 17.09786, 210.95198
1.588, -82.9294, 117.079, 34.2936, 5.514, 17.08253, 210.73168
1.588, -82.9289, 117.069, 34.2977, 5.514, 17.07459, 210.61683
1.588, -82.9284, 117.060, 34.3013, 5.512, 17.06729, 210.51139
1.589, -82.9282, 117.054, 34.3034, 5.512, 17.06299, 210.44803
1.589, -82.9280, 117.050, 34.3025, 5.512, 17.06015, 210.40693
1.590, -82.9270, 117.029, 34.2896, 5.509, 17.04427, 210.17476
1.590, -82.9268, 117.024, 34.2879, 5.512, 17.04129, 210.13117
1.590, -82.9265, 117.018, 34.2855, 5.507, 17.03718, 210.07125
1.590, -82.9257, 116.999, 34.2847, 5.507, 17.02392, 209.87521
1.591, -82.9256, 116.996, 34.2852, 5.507, 17.02181, 209.84353
1.591, -82.9252, 116.986, 34.2875, 5.509, 17.01503, 209.74254
1.591, -82.9250, 116.982, 34.2891, 5.509, 17.01180, 209.69454
1.591, -82.9247, 116.976, 34.2912, 5.509, 17.00752, 209.63118
1.596, -82.9217, 116.883, 34.3089, 5.473, 16.90624, 208.03823
1.596, -82.9217, 116.883, 34.3089, 5.431, 16.90604, 208.03478
1.596, -82.9216, 116.882, 34.3088, 5.487, 16.89914, 207.92179
1.597, -82.9216, 116.881, 34.3088, 5.482, 16.89401, 207.83643
1.597, -82.9216, 116.880, 34.3086, 5.492, 16.87921, 207.58881
1.598, -82.9216, 116.879, 34.3086, 5.490, 16.87701, 207.55179
1.598, -82.9216, 116.879, 34.3085, 5.492, 16.87045, 207.44131
1.598, -82.9216, 116.878, 34.3084, 5.490, 16.86337, 207.32144
1.598, -82.9215, 116.877, 34.3084, 5.492, 16.86049, 207.27406
1.599, -82.9215, 116.877, 34.3084, 5.495, 16.85602, 207.19811
1.599, -82.9215, 116.876, 34.3083, 5.495, 16.84980, 207.09205
1.599, -82.9215, 116.875, 34.3082, 5.497, 16.84280, 206.97219
1.600, -82.9215, 116.874, 34.3081, 5.499, 16.83583, 206.85232
1.600, -82.9215, 116.874, 34.3080, 5.502, 16.82903, 206.73496
1.600, -82.9215, 116.873, 34.3080, 5.504, 16.82191, 206.61165
1.601, -82.9214, 116.872, 34.3079, 5.504, 16.81434, 206.48143
1.601, -82.9214, 116.871, 34.3078, 5.502, 16.80788, 206.36848
1.601, -82.9214, 116.870, 34.3077, 5.497, 16.80105, 206.24863
1.601, -82.9214, 116.870, 34.3077, 5.502, 16.80086, 206.24518
1.602, -82.9214, 116.870, 34.3076, 5.495, 16.79440, 206.13127
1.602, -82.9212, 116.861, 34.3080, 5.490, 16.78807, 206.02253
1.602, -82.9211, 116.855, 34.3083, 5.492, 16.78616, 205.99031
1.602, -82.9208, 116.843, 34.3088, 5.485, 16.78246, 205.92930
1.603, -82.9204, 116.824, 34.3097, 5.482, 16.77615, 205.82322
1.603, -82.9200, 116.804, 34.3107, 5.480, 16.76972, 205.71464
1.603, -82.9196, 116.785, 34.3116, 5.480, 16.76364, 205.61203
1.603, -82.9195, 116.785, 34.3116, 5.482, 16.76355, 205.61201
1.604, -82.9191, 116.766, 34.3125, 5.438, 16.75730, 205.50594
1.604, -82.9186, 116.741, 34.3136, 5.441, 16.74959, 205.37454
1.604, -82.9184, 116.730, 34.3142, 5.443, 16.74600, 205.31259
1.605, -82.9179, 116.711, 34.3151, 5.446, 16.73972, 205.20652
1.605, -82.9177, 116.698, 34.3157, 5.446, 16.73588, 205.13958
1.605, -82.9175, 116.692, 34.3160, 5.487, 16.73394, 205.10736
1.605, -82.9171, 116.672, 34.3169, 5.490, 16.72766, 204.99880
1.606, -82.9167, 116.654, 34.3178, 5.490, 16.72205, 204.90214
1.606, -82.9167, 116.653, 34.3178, 5.485, 16.72173, 204.89619
1.606, -82.9163, 116.634, 34.3187, 5.487, 16.71563, 204.79014
1.606, -82.9160, 116.620, 34.3194, 5.485, 16.71125, 204.71380
1.607, -82.9151, 116.580, 34.3213, 5.475, 16.69861, 204.49325
1.608, -82.9148, 116.564, 34.3221, 5.475, 16.69363, 204.40504
1.608, -82.9143, 116.543, 34.3230, 5.473, 16.68728, 204.29400
1.608, -82.9141, 116.534, 34.3235, 5.473, 16.68445, 204.24394
1.609, -82.9135, 116.504, 34.3249, 5.480, 16.67541, 204.08287
1.609, -82.9131, 116.489, 34.3256, 5.482, 16.67055, 203.99715
1.609, -82.9127, 116.466, 34.3266, 5.485, 16.66394, 203.87769
1.610, -82.9122, 116.447, 34.3276, 5.485, 16.65797, 203.77165
1.610, -82.9119, 116.431, 34.3283, 5.485, 16.65312, 203.68344
1.610, -82.9116, 116.416, 34.3290, 5.485, 16.64860, 203.60119
1.610, -82.9115, 116.412, 34.3293, 5.485, 16.64728, 203.57741
1.611, -82.9111, 116.400, 34.3303, 5.485, 16.64147, 203.47157
1.611, -82.9107, 116.388, 34.3314, 5.487, 16.63568, 203.36573
1.611, -82.9107, 116.386, 34.3316, 5.482, 16.63490, 203.35040
1.612, -82.9095, 116.351, 34.3347, 5.490, 16.61781, 203.03539
1.612, -82.9095, 116.349, 34.3348, 5.487, 16.61721, 203.02351
1.612, -82.9091, 116.338, 34.3358, 5.495, 16.61217, 202.93052
1.613, -82.9089, 116.330, 34.3365, 5.495, 16.60856, 202.86227
1.613, -82.9085, 116.318, 34.3341, 5.495, 16.60049, 202.70816
1.613, -82.9082, 116.307, 34.3321, 5.497, 16.59475, 202.59793
1.614, -82.9081, 116.300, 34.3312, 5.495, 16.59208, 202.54600
1.614, -82.9075, 116.281, 34.3296, 5.499, 16.58358, 202.38476
1.614, -82.9075, 116.280, 34.3296, 5.497, 16.58346, 202.38228
1.615, -82.9072, 116.267, 34.3298, 5.499, 16.57805, 202.27743
1.615, -82.9067, 116.253, 34.3287, 5.504, 16.57235, 202.17008
1.615, -82.9063, 116.239, 34.3267, 5.504, 16.56743, 202.07652
1.615, -82.9063, 116.237, 34.3264, 5.507, 16.56669, 202.06119
1.616, -82.9055, 116.210, 34.3219, 5.509, 16.55538, 201.84210
1.617, -82.9049, 116.192, 34.3181, 5.502, 16.54477, 201.63165
1.617, -82.9047, 116.186, 34.3174, 5.502, 16.54240, 201.58566
1.617, -82.9045, 116.178, 34.3163, 5.499, 16.53914, 201.52087
1.617, -82.9041, 116.166, 34.3147, 5.495, 16.53377, 201.41507
1.618, -82.9038, 116.156, 34.3134, 5.497, 16.52973, 201.33495
1.618, -82.9037, 116.152, 34.3129, 5.495, 16.52803, 201.30084
1.618, -82.9033, 116.140, 34.3107, 5.497, 16.52303, 201.20194
1.618, -82.9031, 116.132, 34.3091, 5.499, 16.51983, 201.13716
1.618, -82.9029, 116.127, 34.3081, 5.497, 16.51762, 201.09365
1.619, -82.9025, 116.113, 34.3077, 5.499, 16.51243, 200.98978
1.619, -82.9022, 116.102, 34.3076, 5.499, 16.50833, 200.90717
1.619, -82.9020, 116.099, 34.3076, 5.499, 16.50685, 200.87899
1.619, -82.9016, 116.083, 34.3076, 5.502, 16.50116, 200.76325
1.620, -82.9014, 116.077, 34.3075, 5.502, 16.49872, 200.71380
1.620, -82.9011, 116.069, 34.3075, 5.504, 16.49611, 200.66280
1.620, -82.9004, 116.045, 34.3074, 5.507, 16.48726, 200.48228
1.620, -82.9003, 116.042, 34.3074, 5.504, 16.48605, 200.45756
1.621, -82.8999, 116.030, 34.3074, 5.507, 16.48169, 200.36902
1.621, -82.8994, 116.013, 34.3085, 5.499, 16.47545, 200.24044
1.621, -82.8994, 116.012, 34.3085, 5.507, 16.47519, 200.23450
1.621, -82.8989, 115.998, 34.3094, 5.495, 16.47009, 200.13062
1.622, -82.8986, 115.988, 34.3101, 5.495, 16.46671, 200.06087
1.622, -82.8985, 115.984, 34.3104, 5.490, 16.46511, 200.02676
1.622, -82.8980, 115.970, 34.3113, 5.487, 16.46005, 199.92289
1.622, -82.8976, 115.956, 34.3120, 5.482, 16.45541, 199.82593
1.623, -82.8976, 115.955, 34.3118, 5.480, 16.45500, 199.81654
1.623, -82.8971, 115.940, 34.3093, 5.485, 16.45003, 199.71364
1.623, -82.8966, 115.924, 34.3069, 5.487, 16.44498, 199.60825
1.623, -82.8962, 115.912, 34.3048, 5.482, 16.44092, 199.52316
1.624, -82.8961, 115.909, 34.3043, 5.492, 16.43991, 199.50189
1.624, -82.8956, 115.893, 34.3018, 5.499, 16.43505, 199.39996
1.624, -82.8953, 115.885, 34.3006, 5.499, 16.43272, 199.35242
1.624, -82.8950, 115.875, 34.2990, 5.499, 16.42975, 199.28957
1.625, -82.8946, 115.859, 34.2987, 5.497, 16.42474, 199.18075
1.625, -82.8943, 115.848, 34.3013, 5.497, 16.42139, 199.10851
1.625, -82.8942, 115.845, 34.3023, 5.487, 16.42010, 199.08034
1.625, -82.8938, 115.830, 34.3076, 5.475, 16.41568, 198.98435
1.625, -82.8936, 115.823, 34.3115, 5.475, 16.41345, 198.93588
1.626, -82.8934, 115.814, 34.3162, 5.473, 16.41073, 198.87553
1.626, -82.8931, 115.799, 34.3218, 5.468, 16.40601, 198.76921
1.626, -82.8928, 115.787, 34.3237, 5.468, 16.40219, 198.68417
1.626, -82.8927, 115.784, 34.3241, 5.473, 16.40136, 198.66634
1.627, -82.8924, 115.769, 34.3263, 5.480, 16.39696, 198.56692
1.627, -82.8922, 115.762, 34.3275, 5.480, 16.39450, 198.51155
1.627, -82.8920, 115.752, 34.3289, 5.487, 16.39173, 198.44871
1.627, -82.8916, 115.737, 34.3235, 5.497, 16.38701, 198.34240
1.628, -82.8910, 115.706, 34.3116, 5.492, 16.37800, 198.13418
1.629, -82.8904, 115.679, 34.3144, 5.473, 16.36975, 197.94283
1.629, -82.8897, 115.646, 34.3290, 5.468, 16.36022, 197.71929
1.630, -82.8893, 115.630, 34.3373, 5.477, 16.35556, 197.61049
1.630, -82.8893, 115.629, 34.3375, 5.468, 16.35547, 197.60800
1.630, -82.8890, 115.615, 34.3450, 5.490, 16.35126, 197.50764
1.630, -82.8887, 115.603, 34.3420, 5.490, 16.34793, 197.42949
1.630, -82.8886, 115.598, 34.3392, 5.502, 16.34682, 197.40325
1.631, -82.8882, 115.580, 34.3284, 5.514, 16.34231, 197.29637
1.631, -82.8877, 115.563, 34.3170, 5.519, 16.33756, 197.18508
1.632, -82.8873, 115.548, 34.3091, 5.521, 16.33338, 197.08567
1.632, -82.8868, 115.527, 34.3142, 5.521, 16.32726, 196.93685
1.633, -82.8861, 115.504, 34.3295, 5.514, 16.32068, 196.77959
1.633, -82.8861, 115.502, 34.3318, 5.514, 16.31998, 196.76084
1.633, -82.8857, 115.489, 34.3416, 5.516, 16.31633, 196.67330
1.633, -82.8853, 115.476, 34.3354, 5.526, 16.31206, 196.56854
1.633, -82.8852, 115.470, 34.3329, 5.521, 16.31052, 196.52947
1.634, -82.8849, 115.461, 34.3286, 5.541, 16.30750, 196.45535
1.634, -82.8845, 115.447, 34.3222, 5.548, 16.30332, 196.35155
1.634, -82.8845, 115.446, 34.3218, 5.548, 16.30298, 196.34216
1.635, -82.8828, 115.386, 34.2760, 5.541, 16.29095, 196.05486
1.635, -82.8823, 115.371, 34.2759, 5.534, 16.28642, 195.94167
1.636, -82.8819, 115.356, 34.2757, 5.524, 16.28238, 195.83883
1.636, -82.8817, 115.351, 34.2757, 5.524, 16.28077, 195.79881
1.636, -82.8814, 115.342, 34.2771, 5.521, 16.27811, 195.73158
1.636, -82.8810, 115.326, 34.2819, 5.521, 16.27416, 195.62970
1.637, -82.8805, 115.310, 34.2809, 5.521, 16.27012, 195.52783
1.637, -82.8804, 115.309, 34.2804, 5.524, 16.26982, 195.52188
1.637, -82.8794, 115.276, 34.2608, 5.536, 16.26162, 195.31218
1.638, -82.8793, 115.272, 34.2577, 5.531, 16.26047, 195.28154
1.638, -82.8790, 115.262, 34.2500, 5.538, 16.25768, 195.20839
1.638, -82.8786, 115.248, 34.2389, 5.538, 16.25377, 195.10461
1.640, -82.8762, 115.174, 34.2496, 5.468, 16.23782, 194.69632
1.640, -82.8759, 115.165, 34.2498, 5.460, 16.23565, 194.63945
1.641, -82.8742, 115.115, 34.2509, 5.531, 16.22435, 194.34264
1.642, -82.8725, 115.065, 34.2519, 5.541, 16.21324, 194.04584
1.642, -82.8721, 115.054, 34.2522, 5.531, 16.21069, 193.97710
1.642, -82.8715, 115.036, 34.2526, 5.521, 16.20687, 193.87370
1.642, -82.8711, 115.027, 34.2528, 5.531, 16.20471, 193.81682
1.643, -82.8703, 115.002, 34.2533, 5.516, 16.19935, 193.66844
1.643, -82.8702, 115.001, 34.2533, 5.516, 16.19896, 193.65906
1.643, -82.8696, 114.983, 34.2537, 5.516, 16.19511, 193.55221
1.644, -82.8690, 114.966, 34.2541, 5.521, 16.19146, 193.45131
1.644, -82.8687, 114.958, 34.2543, 5.516, 16.18973, 193.40383
1.644, -82.8684, 114.949, 34.2545, 5.519, 16.18783, 193.35040
1.645, -82.8667, 114.898, 34.2567, 5.512, 16.17707, 193.04427
1.645, -82.8662, 114.881, 34.2591, 5.507, 16.17363, 192.94338
1.645, -82.8661, 114.879, 34.2594, 5.509, 16.17319, 192.93151
1.646, -82.8656, 114.863, 34.2615, 5.504, 16.17004, 192.84000
